Date,始値,HighPrice,LowPrice,終値,SMA1[5],SMA2[13],SMA3[21],
2022/06/10 05:21,134.401,134.401,134.401,134.401,134.399,134.400,134.413,
2022/06/10 05:20,134.400,134.401,134.395,134.401,134.396,134.402,134.415,
2022/06/10 05:19,134.399,134.401,134.398,134.400,134.393,134.404,134.416,
2022/06/10 05:18,134.394,134.400,134.393,134.399,134.385,134.407,134.417,
2022/06/10 05:17,134.389,134.396,134.384,134.394,134.386,134.409,134.417,
2022/06/10 05:16,134.383,134.389,134.374,134.389,134.390,134.413,134.417,
2022/06/10 05:15,134.362,134.395,134.362,134.384,134.395,134.416,134.417,
2022/06/10 05:14,134.403,134.413,134.362,134.362,134.402,134.420,134.417,
2022/06/10 05:13,134.412,134.413,134.402,134.403,134.415,134.426,134.418,
2022/06/10 05:12,134.414,134.421,134.412,134.412,134.419,134.429,134.417,
2022/06/10 05:11,134.422,134.423,134.414,134.414,134.422,134.430,134.416,
2022/06/10 05:10,134.424,134.425,134.421,134.422,134.427,134.431,134.414,
2022/06/10 05:09,134.426,134.430,134.424,134.424,134.429,134.430,134.412,
2022/06/10 05:08,134.427,134.431,134.426,134.426,134.432,134.427,134.409,
2022/06/10 05:07,134.435,134.437,134.426,134.427,134.434,134.424,134.406,
2022/06/10 05:06,134.434,134.437,134.434,134.436,134.435,134.421,134.403,
2022/06/10 05:05,134.439,134.439,134.434,134.434,134.436,134.417,134.399,
2022/06/10 05:04,134.437,134.442,134.436,134.439,134.437,134.413,134.395,
2022/06/10 05:03,134.433,134.439,134.433,134.437,134.436,134.409,134.391,
2022/06/10 05:02,134.441,134.442,134.433,134.433,134.431,134.404,134.387,
2022/06/10 05:01,134.439,134.444,134.436,134.441,134.427,134.399,134.383,
2022/06/10 05:00,134.430,134.441,134.430,134.439,134.416,134.394,134.379,
2022/06/10 04:59,134.415,134.430,134.415,134.430,134.406,134.388,134.375,
2022/06/10 04:58,134.412,134.428,134.405,134.415,134.397,134.384,134.370,
2022/06/10 04:57,134.387,134.418,134.387,134.412,134.391,134.379,134.367,
2022/06/10 04:56,134.389,134.392,134.385,134.387,134.386,134.374,134.364,
2022/06/10 04:55,134.384,134.393,134.379,134.389,134.385,134.371,134.361,
2022/06/10 04:54,134.383,134.387,134.379,134.384,134.382,134.368,134.357,
2022/06/10 04:53,134.392,134.395,134.382,134.383,134.379,134.366,134.354,
2022/06/10 04:52,134.380,134.395,134.379,134.391,134.377,134.363,134.351,
2022/06/10 04:51,134.372,134.380,134.370,134.380,134.372,134.360,134.347,
2022/06/10 04:50,134.373,134.374,134.366,134.372,134.370,134.356,134.345,
2022/06/10 04:49,134.371,134.374,134.369,134.373,134.365,134.354,134.342,
2022/06/10 04:48,134.364,134.372,134.362,134.371,134.361,134.352,134.339,
2022/06/10 04:47,134.372,134.372,134.361,134.364,134.356,134.349,134.336,
2022/06/10 04:46,134.349,134.372,134.349,134.372,134.355,134.345,134.334,
2022/06/10 04:45,134.349,134.350,134.343,134.349,134.351,134.341,134.332,
2022/06/10 04:44,134.349,134.352,134.342,134.349,134.351,134.338,134.331,
2022/06/10 04:43,134.359,134.359,134.349,134.349,134.351,134.336,134.330,
2022/06/10 04:42,134.350,134.362,134.350,134.359,134.347,134.334,134.328,
2022/06/10 04:41,134.351,134.355,134.347,134.350,134.344,134.330,134.326,
2022/06/10 04:40,134.347,134.356,134.347,134.351,134.344,134.328,134.325,
2022/06/10 04:39,134.328,134.348,134.328,134.347,134.339,134.325,134.323,
2022/06/10 04:38,134.347,134.347,134.326,134.328,134.332,134.323,134.321,
2022/06/10 04:37,134.350,134.356,134.344,134.347,134.330,134.323,134.321,
2022/06/10 04:36,134.327,134.358,134.324,134.350,134.325,134.321,134.318,
2022/06/10 04:35,134.311,134.331,134.311,134.327,134.319,134.319,134.314,
2022/06/10 04:34,134.318,134.322,134.311,134.311,134.317,134.318,134.312,
2022/06/10 04:33,134.320,134.322,134.316,134.318,134.318,134.318,134.310,
2022/06/10 04:32,134.320,134.323,134.312,134.320,134.317,134.319,134.308,
2022/06/10 04:31,134.318,134.322,134.309,134.320,134.316,134.319,134.306,
2022/06/10 04:30,134.315,134.324,134.315,134.318,134.316,134.318,134.305,
2022/06/10 04:29,134.318,134.320,134.314,134.314,134.317,134.317,134.303,
2022/06/10 04:28,134.312,134.320,134.304,134.318,134.320,134.315,134.301,
2022/06/10 04:27,134.318,134.328,134.311,134.312,134.320,134.312,134.298,
2022/06/10 04:26,134.327,134.327,134.316,134.318,134.321,134.309,134.296,
2022/06/10 04:25,134.326,134.329,134.325,134.327,134.321,134.306,134.294,
2022/06/10 04:24,134.321,134.328,134.320,134.326,134.320,134.302,134.293,
2022/06/10 04:23,134.313,134.321,134.311,134.321,134.319,134.299,134.291,
2022/06/10 04:22,134.321,134.324,134.308,134.313,134.317,134.296,134.289,
2022/06/10 04:21,134.319,134.324,134.319,134.321,134.316,134.293,134.287,
2022/06/10 04:20,134.322,134.325,134.314,134.319,134.309,134.289,134.285,
2022/06/10 04:19,134.311,134.323,134.311,134.322,134.300,134.285,134.283,
2022/06/10 04:18,134.311,134.313,134.309,134.311,134.291,134.281,134.281,
2022/06/10 04:17,134.284,134.312,134.282,134.311,134.284,134.279,134.280,
2022/06/10 04:16,134.273,134.287,134.271,134.284,134.278,134.277,134.279,
2022/06/10 04:15,134.276,134.280,134.273,134.273,134.277,134.277,134.279,
2022/06/10 04:14,134.276,134.284,134.275,134.276,134.281,134.279,134.280,
2022/06/10 04:13,134.285,134.287,134.276,134.276,134.280,134.278,134.279,
2022/06/10 04:12,134.275,134.289,134.275,134.285,134.279,134.279,134.277,
2022/06/10 04:11,134.293,134.293,134.275,134.275,134.274,134.278,134.276,
2022/06/10 04:10,134.271,134.296,134.271,134.293,134.273,134.278,134.274,
2022/06/10 04:09,134.273,134.275,134.269,134.271,134.272,134.278,134.272,
2022/06/10 04:08,134.261,134.274,134.261,134.273,134.275,134.280,134.270,
2022/06/10 04:07,134.269,134.274,134.258,134.261,134.277,134.281,134.269,
2022/06/10 04:06,134.286,134.287,134.261,134.269,134.283,134.282,134.268,
2022/06/10 04:05,134.288,134.289,134.282,134.286,134.284,134.282,134.267,
2022/06/10 04:04,134.283,134.292,134.281,134.288,134.283,134.278,134.265,
2022/06/10 04:03,134.293,134.293,134.267,134.283,134.281,134.275,134.263,
2022/06/10 04:02,134.272,134.294,134.270,134.293,134.279,134.272,134.262,
2022/06/10 04:01,134.279,134.279,134.258,134.272,134.280,134.268,134.260,
2022/06/10 04:00,134.281,134.281,134.273,134.279,134.283,134.266,134.259,
2022/06/10 03:59,134.273,134.283,134.267,134.281,134.285,134.263,134.259,
2022/06/10 03:58,134.296,134.305,134.271,134.273,134.284,134.260,134.258,
2022/06/10 03:57,134.287,134.297,134.284,134.296,134.282,134.259,134.257,
2022/06/10 03:56,134.290,134.293,134.286,134.287,134.271,134.255,134.255,
2022/06/10 03:55,134.276,134.291,134.276,134.290,134.263,134.252,134.254,
2022/06/10 03:54,134.263,134.281,134.260,134.276,134.253,134.249,134.253,
2022/06/10 03:53,134.243,134.265,134.243,134.263,134.247,134.247,134.253,
2022/06/10 03:52,134.246,134.249,134.240,134.243,134.244,134.247,134.253,
2022/06/10 03:51,134.241,134.256,134.240,134.246,134.244,134.248,134.253,
2022/06/10 03:50,134.243,134.247,134.240,134.241,134.243,134.249,134.253,
2022/06/10 03:49,134.247,134.259,134.241,134.243,134.245,134.251,134.252,
2022/06/10 03:48,134.245,134.251,134.245,134.247,134.246,134.251,134.251,
2022/06/10 03:47,134.242,134.247,134.240,134.245,134.246,134.253,134.250,
2022/06/10 03:46,134.249,134.250,134.242,134.242,134.246,134.255,134.248,
2022/06/10 03:45,134.247,134.250,134.245,134.249,134.250,134.257,134.246,
2022/06/10 03:44,134.247,134.249,134.245,134.247,134.251,134.258,134.245,
2022/06/10 03:43,134.248,134.252,134.246,134.247,134.254,134.258,134.243,
2022/06/10 03:42,134.258,134.259,134.244,134.249,134.257,134.258,134.241,
2022/06/10 03:41,134.258,134.260,134.257,134.258,134.259,134.256,134.239,
2022/06/10 03:40,134.259,134.261,134.257,134.258,134.257,134.254,134.238,
2022/06/10 03:39,134.264,134.267,134.257,134.259,134.259,134.251,134.236,
2022/06/10 03:38,134.260,134.269,134.257,134.264,134.263,134.247,134.234,
2022/06/10 03:37,134.248,134.262,134.247,134.260,134.264,134.242,134.231,
2022/06/10 03:36,134.267,134.267,134.247,134.248,134.263,134.238,134.228,
2022/06/10 03:35,134.279,134.281,134.258,134.267,134.262,134.235,134.225,
2022/06/10 03:34,134.268,134.280,134.260,134.279,134.259,134.231,134.221,
2022/06/10 03:33,134.256,134.269,134.254,134.268,134.249,134.226,134.217,
2022/06/10 03:32,134.245,134.257,134.242,134.256,134.240,134.222,134.212,
2022/06/10 03:31,134.248,134.259,134.240,134.244,134.233,134.220,134.209,
2022/06/10 03:30,134.230,134.251,134.228,134.248,134.225,134.218,134.205,
2022/06/10 03:29,134.224,134.231,134.224,134.230,134.216,134.214,134.202,
2022/06/10 03:28,134.222,134.226,134.215,134.224,134.212,134.212,134.199,
2022/06/10 03:27,134.204,134.223,134.204,134.222,134.210,134.209,134.196,
2022/06/10 03:26,134.205,134.211,134.203,134.204,134.208,134.206,134.193,
2022/06/10 03:25,134.208,134.208,134.200,134.205,134.209,134.204,134.191,
2022/06/10 03:24,134.212,134.212,134.202,134.208,134.212,134.202,134.189,
2022/06/10 03:23,134.208,134.212,134.204,134.212,134.215,134.200,134.186,
2022/06/10 03:22,134.213,134.216,134.210,134.211,134.216,134.197,134.183,
2022/06/10 03:21,134.217,134.218,134.206,134.213,134.214,134.195,134.179,
2022/06/10 03:20,134.225,134.233,134.214,134.218,134.213,134.192,134.175,
2022/06/10 03:19,134.217,134.225,134.217,134.225,134.206,134.187,134.171,
2022/06/10 03:18,134.202,134.221,134.202,134.217,134.197,134.182,134.166,
2022/06/10 03:17,134.205,134.207,134.197,134.202,134.190,134.177,134.162,
2022/06/10 03:16,134.181,134.208,134.181,134.205,134.186,134.174,134.156,
2022/06/10 03:15,134.182,134.185,134.171,134.181,134.180,134.170,134.151,
2022/06/10 03:14,134.183,134.187,134.176,134.182,134.178,134.167,134.148,
2022/06/10 03:13,134.181,134.183,134.175,134.183,134.178,134.164,134.144,
2022/06/10 03:12,134.175,134.184,134.175,134.181,134.176,134.158,134.139,
2022/06/10 03:11,134.173,134.176,134.158,134.175,134.173,134.155,134.134,
2022/06/10 03:10,134.182,134.182,134.172,134.173,134.169,134.151,134.129,
2022/06/10 03:09,134.172,134.183,134.171,134.182,134.165,134.148,134.125,
2022/06/10 03:08,134.166,134.173,134.166,134.172,134.161,134.140,134.120,
2022/06/10 03:07,134.156,134.172,134.156,134.165,134.156,134.135,134.117,
2022/06/10 03:06,134.150,134.163,134.150,134.156,134.152,134.130,134.113,
2022/06/10 03:05,134.165,134.166,134.148,134.150,134.149,134.126,134.111,
2022/06/10 03:04,134.145,134.166,134.145,134.165,134.142,134.120,134.109,
2022/06/10 03:03,134.145,134.153,134.139,134.145,134.135,134.113,134.106,
2022/06/10 03:02,134.141,134.151,134.140,134.145,134.133,134.108,134.104,
2022/06/10 03:01,134.116,134.140,134.114,134.140,134.129,134.103,134.102,
2022/06/10 03:00,134.132,134.132,134.112,134.116,134.118,134.099,134.099,
2022/06/10 02:59,134.134,134.137,134.132,134.132,134.115,134.098,134.098,
2022/06/10 02:58,134.123,134.141,134.123,134.134,134.109,134.095,134.096,
2022/06/10 02:57,134.089,134.127,134.085,134.123,134.102,134.093,134.094,
2022/06/10 02:56,134.101,134.104,134.088,134.089,134.093,134.091,134.092,
2022/06/10 02:55,134.103,134.105,134.097,134.101,134.091,134.093,134.092,
2022/06/10 02:54,134.099,134.106,134.099,134.103,134.086,134.093,134.092,
2022/06/10 02:53,134.076,134.099,134.076,134.099,134.082,134.092,134.091,
2022/06/10 02:52,134.076,134.089,134.076,134.076,134.080,134.091,134.090,
2022/06/10 02:51,134.080,134.093,134.076,134.076,134.084,134.092,134.089,
2022/06/10 02:50,134.083,134.105,134.080,134.080,134.088,134.094,134.088,
2022/06/10 02:49,134.087,134.093,134.083,134.083,134.093,134.095,134.086,
2022/06/10 02:48,134.095,134.100,134.086,134.087,134.096,134.095,134.085,
2022/06/10 02:47,134.095,134.097,134.078,134.095,134.101,134.095,134.083,
2022/06/10 02:46,134.105,134.107,134.093,134.095,134.104,134.096,134.080,
2022/06/10 02:45,134.102,134.108,134.094,134.105,134.103,134.094,134.077,
2022/06/10 02:44,134.110,134.110,134.093,134.102,134.099,134.092,134.074,
2022/06/10 02:43,134.109,134.118,134.101,134.110,134.096,134.089,134.072,
2022/06/10 02:42,134.091,134.110,134.091,134.109,134.094,134.085,134.070,
2022/06/10 02:41,134.083,134.091,134.083,134.091,134.089,134.079,134.070,
2022/06/10 02:40,134.088,134.096,134.081,134.083,134.089,134.076,134.072,
2022/06/10 02:39,134.102,134.112,134.088,134.088,134.091,134.073,134.074,
2022/06/10 02:38,134.084,134.115,134.083,134.103,134.094,134.069,134.076,
2022/06/10 02:37,134.090,134.101,134.075,134.084,134.088,134.064,134.077,
2022/06/10 02:36,134.090,134.101,134.084,134.090,134.085,134.061,134.080,
2022/06/10 02:35,134.103,134.105,134.086,134.090,134.081,134.059,134.080,
2022/06/10 02:34,134.074,134.103,134.072,134.103,134.073,134.057,134.080,
2022/06/10 02:33,134.070,134.074,134.062,134.074,134.060,134.057,134.080,
2022/06/10 02:32,134.069,134.080,134.058,134.070,134.056,134.061,134.081,
2022/06/10 02:31,134.051,134.071,134.051,134.069,134.050,134.066,134.082,
2022/06/10 02:30,134.039,134.062,134.037,134.051,134.043,134.071,134.083,
2022/06/10 02:29,134.052,134.060,134.034,134.039,134.042,134.077,134.084,
2022/06/10 02:28,134.042,134.052,134.037,134.052,134.042,134.084,134.085,
2022/06/10 02:27,134.034,134.047,134.034,134.041,134.043,134.087,134.086,
2022/06/10 02:26,134.046,134.047,134.031,134.034,134.048,134.091,134.089,
2022/06/10 02:25,134.041,134.058,134.035,134.046,134.064,134.097,134.093,
2022/06/10 02:24,134.057,134.061,134.040,134.041,134.079,134.101,134.098,
2022/06/10 02:23,134.064,134.094,134.057,134.057,134.097,134.105,134.101,
2022/06/10 02:22,134.112,134.114,134.064,134.064,134.113,134.106,134.105,
2022/06/10 02:21,134.122,134.132,134.107,134.112,134.126,134.107,134.109,
2022/06/10 02:20,134.131,134.139,134.121,134.122,134.129,134.103,134.111,
2022/06/10 02:19,134.141,134.144,134.128,134.131,134.125,134.100,134.113,
2022/06/10 02:18,134.124,134.149,134.123,134.141,134.117,134.097,134.114,
2022/06/10 02:17,134.130,134.130,134.104,134.125,134.109,134.096,134.116,
2022/06/10 02:16,134.098,134.130,134.094,134.130,134.105,134.097,134.117,
2022/06/10 02:15,134.091,134.102,134.076,134.098,134.097,134.096,134.118,
2022/06/10 02:14,134.103,134.105,134.090,134.091,134.092,134.098,134.120,
2022/06/10 02:13,134.104,134.113,134.102,134.103,134.088,134.104,134.121,
2022/06/10 02:12,134.090,134.104,134.083,134.104,134.081,134.107,134.122,
2022/06/10 02:11,134.072,134.102,134.072,134.090,134.077,134.111,134.122,
2022/06/10 02:10,134.073,134.080,134.071,134.072,134.077,134.117,134.123,
2022/06/10 02:09,134.068,134.087,134.066,134.073,134.089,134.125,134.126,
2022/06/10 02:08,134.082,134.082,134.067,134.068,134.102,134.131,134.128,
2022/06/10 02:07,134.093,134.093,134.081,134.082,134.111,134.137,134.128,
2022/06/10 02:06,134.130,134.132,134.093,134.093,134.119,134.142,134.128,
2022/06/10 02:05,134.137,134.137,134.126,134.130,134.134,134.144,134.127,
2022/06/10 02:04,134.114,134.137,134.107,134.137,134.137,134.143,134.125,
2022/06/10 02:03,134.125,134.137,134.112,134.114,134.141,134.140,134.125,
2022/06/10 02:02,134.164,134.164,134.116,134.125,134.151,134.140,134.125,
2022/06/10 02:01,134.146,134.166,134.136,134.164,134.160,134.140,134.125,
2022/06/10 02:00,134.156,134.160,134.146,134.146,134.158,134.136,134.124,
2022/06/10 01:59,134.164,134.164,134.145,134.156,134.158,134.131,134.124,
2022/06/10 01:58,134.174,134.186,134.164,134.164,134.156,134.125,134.124,
2022/06/10 01:57,134.153,134.177,134.153,134.174,134.147,134.117,134.124,
2022/06/10 01:56,134.144,134.160,134.144,134.153,134.138,134.112,134.123,
2022/06/10 01:55,134.147,134.149,134.142,134.144,134.125,134.110,134.122,
2022/06/10 01:54,134.121,134.149,134.120,134.147,134.121,134.108,134.122,
2022/06/10 01:53,134.127,134.138,134.119,134.119,134.116,134.106,134.122,
2022/06/10 01:52,134.092,134.128,134.089,134.127,134.114,134.107,134.123,
2022/06/10 01:51,134.121,134.121,134.083,134.092,134.106,134.110,134.123,
2022/06/10 01:50,134.125,134.142,134.118,134.121,134.102,134.114,134.125,
2022/06/10 01:49,134.108,134.125,134.103,134.125,134.090,134.118,134.125,
2022/06/10 01:48,134.085,134.115,134.085,134.108,134.086,134.119,134.124,
2022/06/10 01:47,134.074,134.098,134.072,134.085,134.089,134.123,134.125,
2022/06/10 01:46,134.062,134.074,134.061,134.074,134.098,134.127,134.127,
2022/06/10 01:45,134.105,134.106,134.062,134.062,134.107,134.132,134.130,
2022/06/10 01:44,134.123,134.126,134.100,134.105,134.121,134.138,134.134,
2022/06/10 01:43,134.128,134.131,134.115,134.123,134.131,134.140,134.137,
2022/06/10 01:42,134.120,134.129,134.113,134.128,134.138,134.141,134.138,
2022/06/10 01:41,134.133,134.139,134.117,134.120,134.145,134.140,134.138,
2022/06/10 01:40,134.155,134.159,134.133,134.133,134.150,134.139,134.139,
2022/06/10 01:39,134.156,134.158,134.151,134.155,134.153,134.138,134.139,
2022/06/10 01:38,134.162,134.164,134.148,134.156,134.151,134.136,134.138,
2022/06/10 01:37,134.147,134.167,134.145,134.162,134.149,134.135,134.137,
2022/06/10 01:36,134.149,134.155,134.139,134.147,134.143,134.134,134.136,
2022/06/10 01:35,134.141,134.150,134.137,134.149,134.140,134.135,134.136,
2022/06/10 01:34,134.147,134.155,134.141,134.141,134.137,134.134,134.136,
2022/06/10 01:33,134.135,134.158,134.135,134.147,134.133,134.135,134.136,
2022/06/10 01:32,134.131,134.139,134.125,134.135,134.125,134.133,134.134,
2022/06/10 01:31,134.135,134.138,134.122,134.131,134.121,134.133,134.133,
2022/06/10 01:30,134.122,134.136,134.112,134.135,134.121,134.133,134.132,
2022/06/10 01:29,134.106,134.122,134.103,134.120,134.123,134.133,134.131,
2022/06/10 01:28,134.113,134.130,134.105,134.106,134.127,134.135,134.130,
2022/06/10 01:27,134.134,134.135,134.093,134.113,134.140,134.138,134.128,
2022/06/10 01:26,134.147,134.150,134.124,134.132,134.145,134.140,134.125,
2022/06/10 01:25,134.139,134.157,134.136,134.147,134.147,134.141,134.121,
2022/06/10 01:24,134.168,134.185,134.135,134.140,134.144,134.139,134.116,
2022/06/10 01:23,134.138,134.170,134.138,134.168,134.141,134.137,134.113,
2022/06/10 01:22,134.144,134.148,134.120,134.138,134.134,134.132,134.109,
2022/06/10 01:21,134.132,134.148,134.130,134.144,134.135,134.130,134.106,
2022/06/10 01:20,134.123,134.134,134.119,134.132,134.135,134.126,134.103,
2022/06/10 01:19,134.135,134.135,134.103,134.123,134.137,134.121,134.100,
2022/06/10 01:18,134.143,134.144,134.125,134.135,134.141,134.115,134.097,
2022/06/10 01:17,134.144,134.153,134.141,134.143,134.143,134.110,134.093,
2022/06/10 01:16,134.142,134.157,134.133,134.145,134.137,134.102,134.088,
2022/06/10 01:15,134.140,134.143,134.119,134.142,134.132,134.097,134.085,
2022/06/10 01:14,134.145,134.152,134.140,134.140,134.124,134.091,134.081,
2022/06/10 01:13,134.115,134.147,134.115,134.145,134.119,134.086,134.078,
2022/06/10 01:12,134.119,134.134,134.112,134.115,134.108,134.082,134.075,
2022/06/10 01:11,134.105,134.120,134.105,134.119,134.099,134.079,134.072,
2022/06/10 01:10,134.113,134.123,134.100,134.105,134.083,134.074,134.069,
2022/06/10 01:09,134.090,134.121,134.087,134.113,134.075,134.069,134.067,
2022/06/10 01:08,134.069,134.092,134.068,134.090,134.060,134.064,134.064,
2022/06/10 01:07,134.040,134.070,134.037,134.069,134.059,134.063,134.061,
2022/06/10 01:06,134.065,134.065,134.031,134.040,134.059,134.063,134.057,
2022/06/10 01:05,134.038,134.065,134.038,134.065,134.066,134.065,134.054,
2022/06/10 01:04,134.084,134.085,134.038,134.038,134.071,134.066,134.049,
2022/06/10 01:03,134.069,134.083,134.068,134.083,134.078,134.068,134.045,
2022/06/10 01:02,134.076,134.085,134.055,134.070,134.072,134.066,134.039,
2022/06/10 01:01,134.091,134.092,134.076,134.077,134.066,134.065,134.034,
2022/06/10 01:00,134.070,134.100,134.060,134.091,134.062,134.062,134.029,
2022/06/10 00:59,134.052,134.075,134.044,134.070,134.058,134.058,134.026,
2022/06/10 00:58,134.044,134.061,134.044,134.052,134.058,134.051,134.023,
2022/06/10 00:57,134.055,134.060,134.027,134.044,134.062,134.046,134.021,
2022/06/10 00:56,134.070,134.070,134.054,134.055,134.067,134.039,134.020,
2022/06/10 00:55,134.069,134.080,134.058,134.070,134.068,134.031,134.019,
2022/06/10 00:54,134.073,134.089,134.067,134.069,134.066,134.022,134.017,
2022/06/10 00:53,134.068,134.079,134.060,134.073,134.063,134.015,134.016,
2022/06/10 00:52,134.063,134.080,134.061,134.068,134.058,134.008,134.016,
2022/06/10 00:51,134.058,134.065,134.045,134.063,134.052,134.004,134.014,
2022/06/10 00:50,134.057,134.070,134.042,134.058,134.035,133.999,134.013,
2022/06/10 00:49,134.046,134.072,134.043,134.057,134.021,133.996,134.014,
2022/06/10 00:48,134.037,134.060,134.037,134.046,134.000,133.993,134.016,
2022/06/10 00:47,133.981,134.039,133.981,134.037,133.982,133.993,134.018,
2022/06/10 00:46,133.986,133.986,133.968,133.981,133.964,133.992,134.022,
2022/06/10 00:45,133.952,133.987,133.952,133.986,133.963,133.997,134.029,
2022/06/10 00:44,133.954,133.984,133.949,133.952,133.961,134.003,134.037,
2022/06/10 00:43,133.950,133.961,133.946,133.954,133.974,134.010,134.047,
2022/06/10 00:42,133.973,133.974,133.939,133.950,133.984,134.016,134.057,
2022/06/10 00:41,133.980,133.991,133.971,133.973,133.998,134.025,134.067,
2022/06/10 00:40,134.017,134.018,133.971,133.980,134.008,134.035,134.076,
2022/06/10 00:39,134.003,134.024,134.003,134.017,134.019,134.043,134.084,
2022/06/10 00:38,134.020,134.023,133.998,134.003,134.021,134.051,134.091,
2022/06/10 00:37,134.021,134.042,134.008,134.020,134.030,134.062,134.098,
2022/06/10 00:36,134.036,134.054,134.020,134.021,134.039,134.072,134.104,
2022/06/10 00:35,134.027,134.043,134.019,134.037,134.042,134.083,134.109,
2022/06/10 00:34,134.045,134.050,134.022,134.027,134.042,134.093,134.114,
2022/06/10 00:33,134.068,134.069,134.040,134.045,134.051,134.103,134.120,
2022/06/10 00:32,134.036,134.072,134.028,134.068,134.062,134.112,134.127,
2022/06/10 00:31,134.037,134.044,134.030,134.036,134.065,134.117,134.133,
2022/06/10 00:30,134.070,134.070,134.037,134.037,134.082,134.127,134.139,
2022/06/10 00:29,134.100,134.100,134.070,134.070,134.103,134.136,134.148,
2022/06/10 00:28,134.086,134.102,134.086,134.100,134.119,134.142,134.155,
2022/06/10 00:27,134.121,134.121,134.079,134.085,134.132,134.144,134.161,
2022/06/10 00:26,134.139,134.142,134.121,134.121,134.149,134.148,134.166,
2022/06/10 00:25,134.149,134.157,134.135,134.140,134.156,134.151,134.170,
2022/06/10 00:24,134.168,134.169,134.149,134.149,134.161,134.155,134.174,
2022/06/10 00:23,134.169,134.176,134.160,134.168,134.158,134.158,134.175,
2022/06/10 00:22,134.155,134.171,134.150,134.169,134.157,134.158,134.176,
2022/06/10 00:21,134.165,134.182,134.154,134.155,134.153,134.162,134.180,
2022/06/10 00:20,134.137,134.168,134.137,134.165,134.152,134.168,134.187,
2022/06/10 00:19,134.163,134.169,134.113,134.137,134.144,134.172,134.194,
2022/06/10 00:18,134.150,134.178,134.149,134.163,134.144,134.175,134.201,
2022/06/10 00:17,134.151,134.157,134.103,134.149,134.144,134.180,134.207,
2022/06/10 00:16,134.121,134.150,134.121,134.150,134.153,134.184,134.212,
2022/06/10 00:15,134.142,134.145,134.114,134.121,134.160,134.187,134.218,
2022/06/10 00:14,134.163,134.170,134.138,134.142,134.171,134.191,134.224,
2022/06/10 00:13,134.193,134.198,134.162,134.162,134.186,134.201,134.228,
2022/06/10 00:12,134.184,134.201,134.182,134.194,134.199,134.211,134.231,
2022/06/10 00:11,134.175,134.193,134.169,134.184,134.205,134.219,134.232,
2022/06/10 00:10,134.217,134.217,134.171,134.175,134.204,134.228,134.232,
2022/06/10 00:09,134.225,134.243,134.210,134.217,134.213,134.236,134.233,
2022/06/10 00:08,134.225,134.236,134.216,134.225,134.211,134.238,134.231,
2022/06/10 00:07,134.179,134.225,134.177,134.225,134.203,134.243,134.228,
2022/06/10 00:06,134.220,134.223,134.161,134.179,134.192,134.245,134.224,
2022/06/10 00:05,134.210,134.243,134.210,134.220,134.211,134.249,134.221,
2022/06/10 00:04,134.183,134.224,134.181,134.210,134.226,134.249,134.217,
2022/06/10 00:03,134.172,134.194,134.155,134.183,134.244,134.249,134.212,
2022/06/10 00:02,134.272,134.272,134.118,134.171,134.267,134.250,134.210,
2022/06/10 00:01,134.297,134.299,134.243,134.272,134.288,134.251,134.210,
2022/06/10 00:00,134.304,134.310,134.293,134.297,134.284,134.244,134.203,
2022/06/09 23:59,134.300,134.308,134.267,134.300,134.282,134.234,134.192,
2022/06/09 23:58,134.274,134.304,134.271,134.300,134.272,134.221,134.179,
2022/06/09 23:57,134.251,134.294,134.237,134.274,134.257,134.208,134.168,
2022/06/09 23:56,134.288,134.289,134.233,134.251,134.247,134.197,134.159,
2022/06/09 23:55,134.249,134.290,134.243,134.288,134.240,134.185,134.149,
2022/06/09 23:54,134.225,134.249,134.206,134.249,134.220,134.175,134.135,
2022/06/09 23:53,134.220,134.237,134.204,134.226,134.208,134.167,134.122,
2022/06/09 23:52,134.216,134.222,134.186,134.222,134.199,134.160,134.109,
2022/06/09 23:51,134.189,134.217,134.174,134.215,134.187,134.147,134.094,
2022/06/09 23:50,134.191,134.222,134.176,134.189,134.170,134.134,134.078,
2022/06/09 23:49,134.181,134.201,134.166,134.191,134.158,134.124,134.064,
2022/06/09 23:48,134.163,134.189,134.151,134.181,134.146,134.116,134.049,
2022/06/09 23:47,134.126,134.187,134.125,134.163,134.131,134.106,134.037,
2022/06/09 23:46,134.130,134.133,134.104,134.126,134.128,134.093,134.029,
2022/06/09 23:45,134.131,134.142,134.100,134.130,134.134,134.082,134.025,
2022/06/09 23:44,134.107,134.147,134.107,134.131,134.134,134.068,134.020,
2022/06/09 23:43,134.148,134.150,134.103,134.105,134.119,134.050,134.013,
2022/06/09 23:42,134.156,134.161,134.128,134.148,134.105,134.033,134.006,
2022/06/09 23:41,134.130,134.166,134.122,134.156,134.089,134.013,133.996,
2022/06/09 23:40,134.056,134.154,134.056,134.131,134.073,133.992,133.985,
2022/06/09 23:39,134.038,134.061,134.017,134.056,134.058,133.976,133.976,
2022/06/09 23:38,134.064,134.082,134.033,134.038,134.046,133.972,133.970,
2022/06/09 23:37,134.080,134.103,134.044,134.064,134.034,133.972,133.964,
2022/06/09 23:36,134.050,134.080,134.021,134.080,134.012,133.968,133.956,
2022/06/09 23:35,133.997,134.056,133.997,134.052,133.975,133.961,133.947,
2022/06/09 23:34,133.979,134.017,133.979,133.997,133.942,133.954,133.939,
